6;65;0,05;0;3,15
6;65;0,05;0,1;2,95
6;65;0,05;0,2;2,77
6;65;0,05;0,3;2,63
6;65;0,05;0,4;2,51
6;65;0,05;0,5;2,4
6;65;0,05;0,6;2,31
6;65;0,05;0,7;2,23
6;65;0,1;0;3,69
6;65;0,1;0,1;3,43
6;65;0,1;0,2;3,21
6;65;0,1;0,3;3,03
6;65;0,1;0,4;2,87
6;65;0,1;0,5;2,74
6;65;0,1;0,6;2,62
6;65;0,1;0,7;2,52
6;65;0,15;0;3,84
6;65;0,15;0,1;3,57
6;65;0,15;0,2;3,35
6;65;0,15;0,3;3,15
6;65;0,15;0,4;2,99
6;65;0,15;0,5;2,85
6;65;0,15;0,6;2,72
6;65;0,15;0,7;2,61
6;65;0,2;0;3,85
6;65;0,2;0,1;3,59
6;65;0,2;0,2;3,36
6;65;0,2;0,3;3,18
6;65;0,2;0,4;3,01
6;65;0,2;0,5;2,87
6;65;0,2;0,6;2,74
6;65;0,2;0,7;2,63
6;65;0,25;0;3,79
6;65;0,25;0,1;3,54
6;65;0,25;0,2;3,33
6;65;0,25;0,3;3,15
6;65;0,25;0,4;2,99
6;65;0,25;0,5;2,85
6;65;0,25;0,6;2,73
6;65;0,25;0,7;2,62
6;65;0,3;0;3,72
6;65;0,3;0,1;3,49
6;65;0,3;0,2;3,29
6;65;0,3;0,3;3,11
6;65;0,3;0,4;2,96
6;65;0,3;0,5;2,82
6;65;0,3;0,6;2,7
6;65;0,3;0,7;2,6
6;67,5;0,05;0;3,12
6;67,5;0,05;0,1;2,93
6;67,5;0,05;0,2;2,78
6;67,5;0,05;0,3;2,64
6;67,5;0,05;0,4;2,52
6;67,5;0,05;0,5;2,42
6;67,5;0,05;0,6;2,33
6;67,5;0,05;0,7;2,25
6;67,5;0,1;0;3,65
6;67,5;0,1;0,1;3,41
6;67,5;0,1;0,2;3,21
6;67,5;0,1;0,3;3,04
6;67,5;0,1;0,4;2,89
6;67,5;0,1;0,5;2,76
6;67,5;0,1;0,6;2,65
6;67,5;0,1;0,7;2,55
6;67,5;0,15;0;3,79
6;67,5;0,15;0,1;3,54
6;67,5;0,15;0,2;3,33
6;67,5;0,15;0,3;3,15
6;67,5;0,15;0,4;3
6;67,5;0,15;0,5;2,86
6;67,5;0,15;0,6;2,74
6;67,5;0,15;0,7;2,64
6;67,5;0,2;0;3,8
6;67,5;0,2;0,1;3,56
6;67,5;0,2;0,2;3,35
6;67,5;0,2;0,3;3,18
6;67,5;0,2;0,4;3,02
6;67,5;0,2;0,5;2,89
6;67,5;0,2;0,6;2,77
6;67,5;0,2;0,7;2,66
6;67,5;0,25;0;3,73
6;67,5;0,25;0,1;3,5
6;67,5;0,25;0,2;3,31
6;67,5;0,25;0,3;3,14
6;67,5;0,25;0,4;2,99
6;67,5;0,25;0,5;2,86
6;67,5;0,25;0,6;2,74
6;67,5;0,25;0,7;2,64
6;67,5;0,3;0;3,65
6;67,5;0,3;0,1;3,44
6;67,5;0,3;0,2;3,25
6;67,5;0,3;0,3;3,09
6;67,5;0,3;0,4;2,95
6;67,5;0,3;0,5;2,82
6;67,5;0,3;0,6;2,71
6;67,5;0,3;0,7;2,61
6;70;0,05;0;3,1
6;70;0,05;0,1;2,93
6;70;0,05;0,2;2,78
6;70;0,05;0,3;2,65
6;70;0,05;0,4;2,54
6;70;0,05;0,5;2,45
6;70;0,05;0,6;2,36
6;70;0,05;0,7;2,28
6;70;0,1;0;3,61
6;70;0,1;0,1;3,39
6;70;0,1;0,2;3,21
6;70;0,1;0,3;3,05
6;70;0,1;0,4;2,91
6;70;0,1;0,5;2,79
6;70;0,1;0,6;2,68
6;70;0,1;0,7;2,58
6;70;0,15;0;3,74
6;70;0,15;0,1;3,52
6;70;0,15;0,2;3,33
6;70;0,15;0,3;3,16
6;70;0,15;0,4;3,01
6;70;0,15;0,5;2,89
6;70;0,15;0,6;2,77
6;70;0,15;0,7;2,67
6;70;0,2;0;3,73
6;70;0,2;0,1;3,52
6;70;0,2;0,2;3,33
6;70;0,2;0,3;3,17
6;70;0,2;0,4;3,03
6;70;0,2;0,5;2,9
6;70;0,2;0,6;2,78
6;70;0,2;0,7;2,68
6;70;0,25;0;3,68
6;70;0,25;0,1;3,48
6;70;0,25;0,2;3,3
6;70;0,25;0,3;3,14
6;70;0,25;0,4;3
6;70;0,25;0,5;2,88
6;70;0,25;0,6;2,76
6;70;0,25;0,7;2,66
6;70;0,3;0;3,6
6;70;0,3;0,1;3,41
6;70;0,3;0,2;3,24
6;70;0,3;0,3;3,09
6;70;0,3;0,4;2,96
6;70;0,3;0,5;2,84
6;70;0,3;0,6;2,73
6;70;0,3;0,7;2,63
6;72,5;0,05;0;3,08
6;72,5;0,05;0,1;2,92
6;72,5;0,05;0,2;2,79
6;72,5;0,05;0,3;2,67
6;72,5;0,05;0,4;2,57
6;72,5;0,05;0,5;2,48
6;72,5;0,05;0,6;2,4
6;72,5;0,05;0,7;2,32
6;72,5;0,1;0;3,58
6;72,5;0,1;0,1;3,39
6;72,5;0,1;0,2;3,22
6;72,5;0,1;0,3;3,07
6;72,5;0,1;0,4;2,94
6;72,5;0,1;0,5;2,83
6;72,5;0,1;0,6;2,72
6;72,5;0,1;0,7;2,63
6;72,5;0,15;0;3,7
6;72,5;0,15;0,1;3,5
6;72,5;0,15;0,2;3,33
6;72,5;0,15;0,3;3,17
6;72,5;0,15;0,4;3,04
6;72,5;0,15;0,5;2,92
6;72,5;0,15;0,6;2,81
6;72,5;0,15;0,7;2,71
6;72,5;0,2;0;3,69
6;72,5;0,2;0,1;3,5
6;72,5;0,2;0,2;3,33
6;72,5;0,2;0,3;3,18
6;72,5;0,2;0,4;3,04
6;72,5;0,2;0,5;2,92
6;72,5;0,2;0,6;2,82
6;72,5;0,2;0,7;2,72
6;72,5;0,25;0;3,63
6;72,5;0,25;0,1;3,45
6;72,5;0,25;0,2;3,29
6;72,5;0,25;0,3;3,15
6;72,5;0,25;0,4;3,02
6;72,5;0,25;0,5;2,9
6;72,5;0,25;0,6;2,79
6;72,5;0,25;0,7;2,7
6;72,5;0,3;0;3,54
6;72,5;0,3;0,1;3,37
