6;72,5;0,05;0,2;1,84
6;72,5;0,05;0,3;1,8
6;72,5;0,05;0,4;1,76
6;72,5;0,05;0,5;1,72
6;72,5;0,05;0,6;1,68
6;72,5;0,05;0,7;1,65
6;72,5;0,1;0;2,43
6;72,5;0,1;0,1;2,34
6;72,5;0,1;0,2;2,26
6;72,5;0,1;0,3;2,19
6;72,5;0,1;0,4;2,13
6;72,5;0,1;0,5;2,07
6;72,5;0,1;0,6;2,01
6;72,5;0,1;0,7;1,97
6;72,5;0,15;0;2,68
6;72,5;0,15;0,1;2,58
6;72,5;0,15;0,2;2,48
6;72,5;0,15;0,3;2,4
6;72,5;0,15;0,4;2,32
6;72,5;0,15;0,5;2,25
6;72,5;0,15;0,6;2,19
6;72,5;0,15;0,7;2,13
6;72,5;0,2;0;2,81
6;72,5;0,2;0,1;2,7
6;72,5;0,2;0,2;2,6
6;72,5;0,2;0,3;2,5
6;72,5;0,2;0,4;2,42
6;72,5;0,2;0,5;2,35
6;72,5;0,2;0,6;2,28
6;72,5;0,2;0,7;2,21
6;72,5;0,25;0;2,87
6;72,5;0,25;0,1;2,76
6;72,5;0,25;0,2;2,65
6;72,5;0,25;0,3;2,56
6;72,5;0,25;0,4;2,49
6;72,5;0,25;0,5;2,39
6;72,5;0,25;0,6;2,32
6;72,5;0,25;0,7;2,26
6;72,5;0,3;0;2,89
6;72,5;0,3;0,1;2,77
6;72,5;0,3;0,2;2,67
6;72,5;0,3;0,3;2,58
6;72,5;0,3;0,4;2,51
6;72,5;0,3;0,5;2,45
6;72,5;0,3;0,6;2,34
6;72,5;0,3;0,7;2,27
6;75;0,05;0;1,95
6;75;0,05;0,1;1,9
6;75;0,05;0,2;1,85
6;75;0,05;0,3;1,81
6;75;0,05;0,4;1,77
6;75;0,05;0,5;1,74
6;75;0,05;0,6;1,71
6;75;0,05;0,7;1,68
6;75;0,1;0;2,42
6;75;0,1;0,1;2,34
6;75;0,1;0,2;2,27
6;75;0,1;0,3;2,2
6;75;0,1;0,4;2,15
6;75;0,1;0,5;2,09
6;75;0,1;0,6;2,04
6;75;0,1;0,7;1,99
6;75;0,15;0;2,66
6;75;0,15;0,1;2,57
6;75;0,15;0,2;2,49
6;75;0,15;0,3;2,41
6;75;0,15;0,4;2,34
6;75;0,15;0,5;2,28
6;75;0,15;0,6;2,22
6;75;0,15;0,7;2,16
6;75;0,2;0;2,78
6;75;0,2;0,1;2,73
6;75;0,2;0,2;2,59
6;75;0,2;0,3;2,51
6;75;0,2;0,4;2,44
6;75;0,2;0,5;2,37
6;75;0,2;0,6;2,3
6;75;0,2;0,7;2,24
6;75;0,25;0;2,84
6;75;0,25;0,1;2,74
6;75;0,25;0,2;2,65
6;75;0,25;0,3;2,56
6;75;0,25;0,4;2,48
6;75;0,25;0,5;2,41
6;75;0,25;0,6;2,34
6;75;0,25;0,7;2,28
6;75;0,3;0;2,85
6;75;0,3;0,1;2,75
6;75;0,3;0,2;2,65
6;75;0,3;0,3;2,57
6;75;0,3;0,4;2,49
6;75;0,3;0,5;2,42
6;75;0,3;0,6;2,35
6;75;0,3;0,7;2,28
7,1;65;0,05;0;2,08
7,1;65;0,05;0,1;2
7,1;65;0,05;0,2;1,92
7,1;65;0,05;0,3;1,86
7,1;65;0,05;0,4;1,8
7,1;65;0,05;0,5;1,75
7,1;65;0,05;0,6;1,71
7,1;65;0,05;0,7;1,67
7,1;65;0,1;0;2,69
7,1;65;0,1;0,1;2,55
7,1;65;0,1;0,2;2,44
7,1;65;0,1;0,3;2,33
7,1;65;0,1;0,4;2,24
7,1;65;0,1;0,5;2,17
7,1;65;0,1;0,6;2,1
7,1;65;0,1;0,7;2,03
7,1;65;0,15;0;3,05
7,1;65;0,15;0,1;2,89
7,1;65;0,15;0,2;2,74
7,1;65;0,15;0,3;2,62
7,1;65;0,15;0,4;2,5
7,1;65;0,15;0,5;2,41
7,1;65;0,15;0,6;2,32
7,1;65;0,15;0,7;2,24
7,1;65;0,2;0;3,23
7,1;65;0,2;0,1;3,05
7,1;65;0,2;0,2;2,9
7,1;65;0,2;0,3;2,76
7,1;65;0,2;0,4;2,64
7,1;65;0,2;0,5;2,54
7,1;65;0,2;0,6;2,44
7,1;65;0,2;0,7;2,36
7,1;65;0,25;0;3,33
7,1;65;0,25;0,1;3,15
7,1;65;0,25;0,2;2,99
7,1;65;0,25;0,3;2,85
7,1;65;0,25;0,4;2,72
7,1;65;0,25;0,5;2,61
7,1;65;0,25;0,6;2,51
7,1;65;0,25;0,7;2,42
7,1;65;0,3;0;3,39
7,1;65;0,3;0,1;3,21
7,1;65;0,3;0,2;3,04
7,1;65;0,3;0,3;2,9
7,1;65;0,3;0,4;2,77
7,1;65;0,3;0,5;2,66
7,1;65;0,3;0,6;2,56
7,1;65;0,3;0,7;2,46
7,1;67,5;0,05;0;2,06
7,1;67,5;0,05;0,1;1,99
7,1;67,5;0,05;0,2;1,92
7,1;67,5;0,05;0,3;1,86
7,1;67,5;0,05;0,4;1,81
7,1;67,5;0,05;0,5;1,76
7,1;67,5;0,05;0,6;1,72
7,1;67,5;0,05;0,7;1,68
7,1;67,5;0,1;0;2,67
7,1;67,5;0,1;0,1;2,54
7,1;67,5;0,1;0,2;2,44
7,1;67,5;0,1;0,3;2,34
7,1;67,5;0,1;0,4;2,26
7,1;67,5;0,1;0,5;2,18
7,1;67,5;0,1;0,6;2,11
7,1;67,5;0,1;0,7;2,05
7,1;67,5;0,15;0;3,01
7,1;67,5;0,15;0,1;2,86
7,1;67,5;0,15;0,2;2,72
7,1;67,5;0,15;0,3;2,61
7,1;67,5;0,15;0,4;2,51
7,1;67,5;0,15;0,5;2,41
7,1;67,5;0,15;0,6;2,33
7,1;67,5;0,15;0,7;2,26
7,1;67,5;0,2;0;3,19
7,1;67,5;0,2;0,1;3,03
7,1;67,5;0,2;0,2;2,89
7,1;67,5;0,2;0,3;2,76
7,1;67,5;0,2;0,4;2,65
7,1;67,5;0,2;0,5;2,55
7,1;67,5;0,2;0,6;2,46
7,1;67,5;0,2;0,7;2,37
7,1;67,5;0,25;0;3,28
7,1;67,5;0,25;0,1;3,11
7,1;67,5;0,25;0,2;2,97
7,1;67,5;0,25;0,3;2,83
7,1;67,5;0,25;0,4;2,72
7,1;67,5;0,25;0,5;2,61
7,1;67,5;0,25;0,6;2,52
7,1;67,5;0,25;0,7;2,43
7,1;67,5;0,3;0;3,34
7,1;67,5;0,3;0,1;3,16
7,1;67,5;0,3;0,2;3,01
7,1;67,5;0,3;0,3;2,88
7,1;67,5;0,3;0,4;2,76
7,1;67,5;0,3;0,5;2,66
7,1;67,5;0,3;0,6;2,56
7,1;67,5;0,3;0,7;2,47
7,1;70;0,05;0;2,05
7,1;70;0,05;0,1;1,99
7,1;70;0,05;0,2;1,92
7,1;70;0,05;0,3;1,87
7,1;70;0,05;0,4;1,82
7,1;70;0,05;0,5;1,78
7,1;70;0,05;0,6;1,74
7,1;70;0,05;0,7;1,7
7,1;70;0,1;0;2,63
7,1;70;0,1;0,1;2,52
7,1;70;0,1;0,2;2,43
7,1;70;0,1;0,3;2,34
7,1;70;0,1;0,4;2,26
7,1;70;0,1;0,5;2,19
7,1;70;0,1;0,6;2,13
7,1;70;0,1;0,7;2,07
7,1;70;0,15;0;2,97
7,1;70;0,15;0,1;2,83
7,1;70;0,15;0,2;2,72
7,1;70;0,15;0,3;2,61
7,1;70;0,15;0,4;2,51
7,1;70;0,15;0,5;2,43
7,1;70;0,15;0,6;2,35
7,1;70;0,15;0,7;2,28
7,1;70;0,2;0;3,15
7,1;70;0,2;0,1;3
7,1;70;0,2;0,2;2,87
7,1;70;0,2;0,3;2,75
7,1;70;0,2;0,4;2,65
7,1;70;0,2;0,5;2,55
7,1;70;0,2;0,6;2,47
7,1;70;0,2;0,7;2,39
7,1;70;0,25;0;3,23
7,1;70;0,25;0,1;3,08
7,1;70;0,25;0,2;2,95
7,1;70;0,25;0,3;2,83
7,1;70;0,25;0,4;2,72
7,1;70;0,25;0,5;2,63
7,1;70;0,25;0,6;2,54
7,1;70;0,25;0,7;2,46
7,1;70;0,3;0;3,27
7,1;70;0,3;0,1;3,12
7,1;70;0,3;0,2;2,99
7,1;70;0,3;0,3;2,87
7,1;70;0,3;0,4;2,76
7,1;70;0,3;0,5;2,66
7,1;70;0,3;0,6;2,57
7,1;70;0,3;0,7;2,48
7,1;72,5;0,05;0;2,04
7,1;72,5;0,05;0,1;1,98
7,1;72,5;0,05;0,2;1,93
7,1;72,5;0,05;0,3;1,88
7,1;72,5;0,05;0,4;1,83
7,1;72,5;0,05;0,5;1,79
7,1;72,5;0,05;0,6;1,75
7,1;72,5;0,05;0,7;1,72
7,1;72,5;0,1;0;2,61
7,1;72,5;0,1;0,1;2,51
7,1;72,5;0,1;0,2;2,42
7,1;72,5;0,1;0,3;2,34
7,1;72,5;0,1;0,4;2,27
7,1;72,5;0,1;0,5;2,21
7,1;72,5;0,1;0,6;2,15
7,1;72,5;0,1;0,7;2,09
7,1;72,5;0,15;0;2,93
7,1;72,5;0,15;0,1;2,81
7,1;72,5;0,15;0,2;2,7
7,1;72,5;0,15;0,3;2,61
7,1;72,5;0,15;0,4;2,52
7,1;72,5;0,15;0,5;2,44
7,1;72,5;0,15;0,6;2,37
7,1;72,5;0,15;0,7;2,3
7,1;72,5;0,2;0;3,1
7,1;72,5;0,2;0,1;2,97
7,1;72,5;0,2;0,2;2,85
7,1;72,5;0,2;0,3;2,75
7,1;72,5;0,2;0,4;2,65
7,1;72,5;0,2;0,5;2,56
7,1;72,5;0,2;0,6;2,48
7,1;72,5;0,2;0,7;2,41
7,1;72,5;0,25;0;3,18
7,1;72,5;0,25;0,1;3,05
7,1;72,5;0,25;0,2;2,93
7,1;72,5;0,25;0,3;2,82
7,1;72,5;0,25;0,4;2,75
7,1;72,5;0,25;0,5;2,63
7,1;72,5;0,25;0,6;2,55
7,1;72,5;0,25;0,7;2,47
7,1;72,5;0,3;0;3,22
7,1;72,5;0,3;0,1;3,08
7,1;72,5;0,3;0,2;2,96
7,1;72,5;0,3;0,3;2,85
7,1;72,5;0,3;0,4;2,78
7,1;72,5;0,3;0,5;2,71
7,1;72,5;0,3;0,6;2,57
7,1;72,5;0,3;0,7;2,5
7,1;75;0,05;0;2,03
7,1;75;0,05;0,1;1,98
7,1;75;0,05;0,2;1,93
7,1;75;0,05;0,3;1,88
7,1;75;0,05;0,4;1,84
7,1;75;0,05;0,5;1,81
7,1;75;0,05;0,6;1,77
7,1;75;0,05;0,7;1,74
7,1;75;0,1;0;2,58
7,1;75;0,1;0,1;2,49
7,1;75;0,1;0,2;2,42
7,1;75;0,1;0,3;2,35
7,1;75;0,1;0,4;2,28
7,1;75;0,1;0,5;2,22
7,1;75;0,1;0,6;2,17
7,1;75;0,1;0,7;2,12
7,1;75;0,15;0;2,88
7,1;75;0,15;0,1;2,78
7,1;75;0,15;0,2;2,68
7,1;75;0,15;0,3;2,6
7,1;75;0,15;0,4;2,52
7,1;75;0,15;0,5;2,45
7,1;75;0,15;0,6;2,38
7,1;75;0,15;0,7;2,32
7,1;75;0,2;0;3,04
7,1;75;0,2;0,1;2,93
7,1;75;0,2;0,2;2,83
7,1;75;0,2;0,3;2,74
7,1;75;0,2;0,4;2,65
7,1;75;0,2;0,5;2,57
7,1;75;0,2;0,6;2,5
7,1;75;0,2;0,7;2,43
7,1;75;0,25;0;3,12
7,1;75;0,25;0,1;3,01
7,1;75;0,25;0,2;2,9
7,1;75;0,25;0,3;2,8
7,1;75;0,25;0,4;2,72
7,1;75;0,25;0,5;2,63
7,1;75;0,25;0,6;2,56
7,1;75;0,25;0,7;2,49
7,1;75;0,3;0;3,14
7,1;75;0,3;0,1;3,02
7,1;75;0,3;0,2;2,92
7,1;75;0,3;0,3;2,82
7,1;75;0,3;0,4;2,73
7,1;75;0,3;0,5;2,65
7,1;75;0,3;0,6;2,57
7,1;75;0,3;0,7;2,5
8,65;65;0,05;0;2,21
8,65;65;0,05;0,1;2,11
8,65;65;0,05;0,2;2,03
8,65;65;0,05;0,3;1,96
8,65;65;0,05;0,4;1,89
8,65;65;0,05;0,5;1,84
8,65;65;0,05;0,6;1,79
8,65;65;0,05;0,7;1,74
8,65;65;0,1;0;2,94
8,65;65;0,1;0,1;2,78
8,65;65;0,1;0,2;2,65
8,65;65;0,1;0,3;2,53
8,65;65;0,1;0,4;2,43
8,65;65;0,1;0,5;2,34
8,65;65;0,1;0,6;2,25
8,65;65;0,1;0,7;2,18
8,65;65;0,15;0;3,38
8,65;65;0,15;0,1;3,19
8,65;65;0,15;0,2;3,02
8,65;65;0,15;0,3;2,88
8,65;65;0,15;0,4;2,75
8,65;65;0,15;0,5;2,64
8,65;65;0,15;0,6;2,54
8,65;65;0,15;0,7;2,45
8,65;65;0,2;0;3,64
8,65;65;0,2;0,1;3,43
8,65;65;0,2;0,2;3,24
8,65;65;0,2;0,3;3,08
8,65;65;0,2;0,4;2,94
8,65;65;0,2;0,5;2,81
8,65;65;0,2;0,6;2,7
8,65;65;0,2;0,7;2,6
8,65;65;0,25;0;3,83
8,65;65;0,25;0,1;3,6
8,65;65;0,25;0,2;3,41
8,65;65;0,25;0,3;3,24
8,65;65;0,25;0,4;3,08
8,65;65;0,25;0,5;2,95
8,65;65;0,25;0,6;2,83
8,65;65;0,25;0,7;2,72
8,65;65;0,3;0;3,94
8,65;65;0,3;0,1;3,7
8,65;65;0,3;0,2;3,49
8,65;65;0,3;0,3;3,31
8,65;65;0,3;0,4;3,15
8,65;65;0,3;0,5;3,01
8,65;65;0,3;0,6;2,88
8,65;65;0,3;0,7;2,77
8,65;67,5;0,05;0;2,2
8,65;67,5;0,05;0,1;2,11
8,65;67,5;0,05;0,2;2,04
8,65;67,5;0,05;0,3;1,97
8,65;67,5;0,05;0,4;1,91
8,65;67,5;0,05;0,5;1,86
8,65;67,5;0,05;0,6;1,81
8,65;67,5;0,05;0,7;1,77
8,65;67,5;0,1;0;2,9
8,65;67,5;0,1;0,1;2,76
8,65;67,5;0,1;0,2;2,63
8,65;67,5;0,1;0,3;2,52
8,65;67,5;0,1;0,4;2,43
8,65;67,5;0,1;0,5;2,34
8,65;67,5;0,1;0,6;2,26
8,65;67,5;0,1;0,7;2,19
8,65;67,5;0,15;0;3,33
8,65;67,5;0,15;0,1;3,16
8,65;67,5;0,15;0,2;3,01
8,65;67,5;0,15;0,3;2,87
8,65;67,5;0,15;0,4;2,75
8,65;67,5;0,15;0,5;2,65
8,65;67,5;0,15;0,6;2,55
8,65;67,5;0,15;0,7;2,46
8,65;67,5;0,2;0;3,59
8,65;67,5;0,2;0,1;3,4
8,65;67,5;0,2;0,2;3,23
8,65;67,5;0,2;0,3;3,08
8,65;67,5;0,2;0,4;2,95
8,65;67,5;0,2;0,5;2,83
8,65;67,5;0,2;0,6;2,72
8,65;67,5;0,2;0,7;2,63
8,65;67,5;0,25;0;3,76
8,65;67,5;0,25;0,1;3,55
8,65;67,5;0,25;0,2;3,37
8,65;67,5;0,25;0,3;3,21
8,65;67,5;0,25;0,4;3,07
8,65;67,5;0,25;0,5;2,94
8,65;67,5;0,25;0,6;2,82
8,65;67,5;0,25;0,7;2,72
8,65;67,5;0,3;0;3,85
8,65;67,5;0,3;0,1;3,61
8,65;67,5;0,3;0,2;3,43
8,65;67,5;0,3;0,3;3,26
8,65;67,5;0,3;0,4;3,12
8,65;67,5;0,3;0,5;2,99
8,65;67,5;0,3;0,6;2,87
8,65;67,5;0,3;0,7;2,76
8,65;70;0,05;0;2,18
8,65;70;0,05;0,1;2,1
8,65;70;0,05;0,2;2,03
8,65;70;0,05;0,3;1,97
8,65;70;0,05;0,4;1,92
8,65;70;0,05;0,5;1,87
8,65;70;0,05;0,6;1,82
8,65;70;0,05;0,7;1,78
8,65;70;0,1;0;2,87
8,65;70;0,1;0,1;2,74
8,65;70;0,1;0,2;2,63
8,65;70;0,1;0,3;2,53
8,65;70;0,1;0,4;2,44
8,65;70;0,1;0,5;2,36
8,65;70;0,1;0,6;2,29
8,65;70;0,1;0,7;2,22
8,65;70;0,15;0;3,27
8,65;70;0,15;0,1;3,11
8,65;70;0,15;0,2;2,97
8,65;70;0,15;0,3;2,85
8,65;70;0,15;0,4;2,74
8,65;70;0,15;0,5;2,64
8,65;70;0,15;0,6;2,55
8,65;70;0,15;0,7;2,47
8,65;70;0,2;0;3,53
8,65;70;0,2;0,1;3,36
8,65;70;0,2;0,2;3,2
8,65;70;0,2;0,3;3,07
8,65;70;0,2;0,4;2,94
8,65;70;0,2;0,5;2,83
8,65;70;0,2;0,6;2,73
8,65;70;0,2;0,7;2,64
8,65;70;0,25;0;3,66
8,65;70;0,25;0,1;3,48
8,65;70;0,25;0,2;3,32
8,65;70;0,25;0,3;3,18
8,65;70;0,25;0,4;3,05
8,65;70;0,25;0,5;2,93
8,65;70;0,25;0,6;2,83
8,65;70;0,25;0,7;2,73
8,65;70;0,3;0;3,71
8,65;70;0,3;0,1;3,53
8,65;70;0,3;0,2;3,37
8,65;70;0,3;0,3;3,22
8,65;70;0,3;0,4;3,09
8,65;70;0,3;0,5;2,98
8,65;70;0,3;0,6;2,87
8,65;70;0,3;0,7;2,77
8,65;72,5;0,05;0;2,16
8,65;72,5;0,05;0,1;2,09
8,65;72,5;0,05;0,2;2,03
8,65;72,5;0,05;0,3;1,98
8,65;72,5;0,05;0,4;1,93
8,65;72,5;0,05;0,5;1,88
8,65;72,5;0,05;0,6;1,84
8,65;72,5;0,05;0,7;1,81
8,65;72,5;0,1;0;2,82
8,65;72,5;0,1;0,1;2,71
8,65;72,5;0,1;0,2;2,61
8,65;72,5;0,1;0,3;2,52
8,65;72,5;0,1;0,4;2,44
8,65;72,5;0,1;0,5;2,37
8,65;72,5;0,1;0,6;2,3
8,65;72,5;0,1;0,7;2,24
8,65;72,5;0,15;0;3,22
8,65;72,5;0,15;0,1;3,08
8,65;72,5;0,15;0,2;2,96
8,65;72,5;0,15;0,3;2,85
8,65;72,5;0,15;0,4;2,75
8,65;72,5;0,15;0,5;2,66
8,65;72,5;0,15;0,6;2,57
8,65;72,5;0,15;0,7;2,5
8,65;72,5;0,2;0;3,42
8,65;72,5;0,2;0,1;3,27
8,65;72,5;0,2;0,2;3,14
8,65;72,5;0,2;0,3;3,02
8,65;72,5;0,2;0,4;2,91
8,65;72,5;0,2;0,5;2,81
8,65;72,5;0,2;0,6;2,72
8,65;72,5;0,2;0,7;2,64
8,65;72,5;0,25;0;3,55
8,65;72,5;0,25;0,1;3,39
8,65;72,5;0,25;0,2;3,25
8,65;72,5;0,25;0,3;3,13
8,65;72,5;0,25;0,4;3,04
8,65;72,5;0,25;0,5;2,91
8,65;72,5;0,25;0,6;2,81
8,65;72,5;0,25;0,7;2,73
8,65;72,5;0,3;0;3,59
8,65;72,5;0,3;0,1;3,44
8,65;72,5;0,3;0,2;3,3
8,65;72,5;0,3;0,3;3,17
8,65;72,5;0,3;0,4;3,08
8,65;72,5;0,3;0,5;3
8,65;72,5;0,3;0,6;2,85
8,65;72,5;0,3;0,7;2,76
8,65;75;0,05;0;2,13
8,65;75;0,05;0,1;2,08
8,65;75;0,05;0,2;2,02
8,65;75;0,05;0,3;1,98
8,65;75;0,05;0,4;1,93
8,65;75;0,05;0,5;1,89
8,65;75;0,05;0,6;1,86
8,65;75;0,05;0,7;1,82
8,65;75;0,1;0;2,77
8,65;75;0,1;0,1;2,67
8,65;75;0,1;0,2;2,59
8,65;75;0,1;0,3;2,51
8,65;75;0,1;0,4;2,44
8,65;75;0,1;0,5;2,37
8,65;75;0,1;0,6;2,31
8,65;75;0,1;0,7;2,26
8,65;75;0,15;0;3,13
8,65;75;0,15;0,1;3,01
8,65;75;0,15;0,2;2,91
8,65;75;0,15;0,3;2,81
8,65;75;0,15;0,4;2,73
8,65;75;0,15;0,5;2,65
8,65;75;0,15;0,6;2,57
8,65;75;0,15;0,7;2,5
8,65;75;0,2;0;3,33
8,65;75;0,2;0,1;3,21
8,65;75;0,2;0,2;3,09
8,65;75;0,2;0,3;2,99
8,65;75;0,2;0,4;2,89
8,65;75;0,2;0,5;2,8
8,65;75;0,2;0,6;2,72
8,65;75;0,2;0,7;2,64
8,65;75;0,25;0;3,44
8,65;75;0,25;0,1;3,31
8,65;75;0,25;0,2;3,19
8,65;75;0,25;0,3;3,08
8,65;75;0,25;0,4;2,98
8,65;75;0,25;0,5;2,88
8,65;75;0,25;0,6;2,8
8,65;75;0,25;0,7;2,72
8,65;75;0,3;0;3,47
8,65;75;0,3;0,1;3,34
8,65;75;0,3;0,2;3,22
8,65;75;0,3;0,3;3,11
8,65;75;0,3;0,4;3,01
8,65;75;0,3;0,5;2,91
8,65;75;0,3;0,6;2,82
8,65;75;0,3;0,7;2,74
10,65;65;0,05;0;2,32
10,65;65;0,05;0,1;2,22
10,65;65;0,05;0,2;2,13
10,65;65;0,05;0,3;2,05
10,65;65;0,05;0,4;1,98
10,65;65;0,05;0,5;1,92
10,65;65;0,05;0,6;1,87
10,65;65;0,05;0,7;1,82
10,65;65;0,1;0;3,23
10,65;65;0,1;0,1;3,05
10,65;65;0,1;0,2;2,89
10,65;65;0,1;0,3;2,75
10,65;65;0,1;0,4;2,63
10,65;65;0,1;0,5;2,52
10,65;65;0,1;0,6;2,43
10,65;65;0,1;0,7;2,34
10,65;65;0,15;0;3,79
10,65;65;0,15;0,1;3,55
10,65;65;0,15;0,2;3,35
10,65;65;0,15;0,3;3,17
10,65;65;0,15;0,4;3,02
10,65;65;0,15;0,5;2,89
10,65;65;0,15;0,6;2,77
10,65;65;0,15;0,7;2,66
10,65;65;0,2;0;4,22
10,65;65;0,2;0,1;3,94
10,65;65;0,2;0,2;3,7
10,65;65;0,2;0,3;3,5
10,65;65;0,2;0,4;3,32
10,65;65;0,2;0,5;3,16
10,65;65;0,2;0,6;3,02
10,65;65;0,2;0,7;2,9
10,65;65;0,25;0;4,5
10,65;65;0,25;0,1;4,19
10,65;65;0,25;0,2;3,93
10,65;65;0,25;0,3;3,7
10,65;65;0,25;0,4;3,51
10,65;65;0,25;0,5;3,33
10,65;65;0,25;0,6;3,18
10,65;65;0,25;0,7;3,04
10,65;65;0,3;0;4,56
10,65;65;0,3;0,1;4,25
10,65;65;0,3;0,2;3,99
10,65;65;0,3;0,3;3,77
10,65;65;0,3;0,4;3,57
10,65;65;0,3;0,5;3,39
10,65;65;0,3;0,6;3,24
10,65;65;0,3;0,7;3,1
10,65;67,5;0,05;0;2,31
10,65;67,5;0,05;0,1;2,22
10,65;67,5;0,05;0,2;2,13
10,65;67,5;0,05;0,3;2,06
10,65;67,5;0,05;0,4;2
10,65;67,5;0,05;0,5;1,94
10,65;67,5;0,05;0,6;1,89
10,65;67,5;0,05;0,7;1,84
10,65;67,5;0,1;0;3,17
10,65;67,5;0,1;0,1;3
10,65;67,5;0,1;0,2;2,85
10,65;67,5;0,1;0,3;2,73
10,65;67,5;0,1;0,4;2,61
10,65;67,5;0,1;0,5;2,51
